date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2010-01-01,73.11208333333333,0.15759584289618453,-16.77676922916667,69.56084984404164,88.51133277835415,0.04248433566249999,-21.56330297400384,0.11511150723368453,-25.467106649416674,,2.1519166666666667,189.27983514791663,-17.433132638125,-4.329952,233.69742472916664,,,-22.877,-14.138,0,0,0,0.0,48,0.15821274459208828,95.49384813635059,,-21.13715464941668,1.1871315748302729,0.8423666097357172,,,0.8423666097357172,,-19.916232475584696,,,0.1,0.1,0.0,,,,False,
2010-01-02,72.5976875,0.08446170152457977,,71.6927585375,102.05218530412499,0.024660039272916656,-28.842571708663723,0.059801662251663126,-12.000422196041667,,0.7639166666666667,155.77077779375,-24.650731636041673,-6.282346812499998,198.1306267583333,,,-28.708,-20.086,0,0,17,0.0,48,0.0968702931776825,95.97734339847284,,-5.718075383541668,1.1020070630395633,0.90743520031695,,,0.90743520031695,,,,,0.3,0.2,0.0,,,,False,
2010-01-03,78.39558333333333,0.11022131033731812,,70.80367219908331,106.94509422756254,0.02587253314791666,-25.864943249551878,0.08434877718940148,14.97336764677083,,0.259125,183.6671295041666,-22.547483545416664,-7.031347354125002,204.83518387916675,,,-30.15,-14.085,0,0,28,0.0,48,0.09078521441909616,96.50021259891709,,22.004715000895835,1.0673351682358103,0.936912817791708,,,0.936912817791708,,,,,0.4,0.3,0.0,,,,False,
2010-01-04,71.14352083333333,0.12992431232959958,,72.06200378575002,107.0671713740208,0.042815335397916654,-24.68420976741875,0.08710897693168289,-2.0146962008333293,,1.21225,178.57450031249994,-20.084582090208333,-6.652049208333335,215.5943641020833,,,-26.237,-14.064,0,0,26,0.0,48,0.18720711571830748,97.06241018533515,,4.637353007500005,1.0017913964013263,0.998211806961248,,,0.998211806961248,,,,,0.6,0.4,0.0,,,,False,
2010-01-05,74.66868750000002,0.11793641930632065,,70.29383738350002,104.11175022145834,0.033282209387500004,-25.049870861591078,0.08465420991882068,-2.535394869374997,,0.6035833333333334,172.52049020208332,-21.137179637708336,-6.363528645833335,208.8737979020833,,,-25.993,-14.402,0,0,14,0.0,48,0.12502230951659707,97.66388420135895,,3.8281337764583374,0.9993355879346446,1.0006648538022431,,,1.0006648538022431,,,,,0.6,0.3,0.0,,,,False,
2010-01-06,75.73275,0.1899921790233336,-1.7296816614583337,40.024536285749996,52.60169830335417,0.047986474224999985,-19.75730354175523,0.14200570479833358,2.7596954791041677,,0.6061666666666667,233.5456441479168,-16.039796755416663,-4.9295435625,243.36311068958332,,,-23.63392162,-9.6402,0,0,2,0.0,48,0.14990411121511757,98.30457584496747,,7.689239041604169,0.9677765783005979,1.0332963438276073,,,1.0332963438276073,,-1.6739453998754394,,,0.5,0.3,2.0,,,,False,
2010-01-07,84.1146666666667,0.21737495292916198,,51.378798093125006,64.09658655529168,0.034168110112500004,-15.870864103643953,0.1832068428166621,-4.036715697416667,,3.621666666666666,241.05272123958332,-13.4628737573125,-3.65370925,257.8072253958333,,,-15.217,-9.6184,0,0,11,4.290000000000001,48,0.3289110845708535,98.98441900903444,,-0.3830064474166668,0.9395113102659304,1.0643831416110874,,,1.0643831416110874,,,,,0.1,0.1,1.5,,,,False,
2010-01-08,77.20143750000003,0.1610934004428584,-14.505532312499994,72.64344773514583,93.86582591814584,0.03837598055833332,-20.74622154383965,0.12271741988452504,-26.506195531125,,1.8385416666666663,182.50158515833337,-17.278386704375,-4.3959387708333315,230.230158875,,,-24.393,-13.695,0,0,0,0.0,48,0.12247977462853471,99.70333980640685,,-22.110256760291676,0.9128502426572008,1.0954699393945673,,,1.0954699393945673,,-13.241378691337493,,,0.1,0.1,0.0,,,,False,
2010-01-09,76.45189583333331,0.10001712984330596,,75.63351818789583,111.99703293029164,0.02559139756458333,-26.645289619847627,0.07442573227872261,1.4842594383333296,,1.1062083333333337,177.22018909166664,-23.03817520083334,-6.0019290625,212.09944439375,,,-29.258000000000006,-16.57,0,0,12,0.0,48,0.15279155300097658,100.46125608192827,,7.486188500833329,0.9170667228162184,1.0904331987198292,,,1.0904331987198292,,,,,0.2,0.1,0.0,,,,False,
2010-01-10,75.35920833333334,0.21961152731961375,-14.386375437500005,59.02554164045834,74.5107681088542,0.05420829288333332,-17.39291510135345,0.1654032344362805,-14.352298841250002,,3.5237916666666664,220.49274224166672,-13.637241989166661,-4.3129393333333335,250.33026755416668,,,-21.55211163,-10.331,0,0,1,0.0,48,0.1824495282908722,101.2580769138636,,-10.039359507916668,0.9506294545612286,1.0519345841872307,,,1.0519345841872307,,-13.676112235263686,,,0.7,0.4,0.0,,,,False,
2010-01-11,83.30047916666666,0.2793034832402941,,53.29678479062501,68.74407094189583,0.04935877322708334,-13.092859817980841,0.22994471001321065,-13.838661742916665,,1.3742916666666665,230.1971103541666,-10.522368958208329,-2.76734025,259.4830582458334,,,-16.366,-7.0911,0,0,15,0.0,48,0.16746109126418776,102.093702107212,,-11.071321492916665,0.9867421622510488,1.0134359696546322,,,1.0134359696546322,,,,,0.3,0.2,0.0,,,,False,
2010-01-12,87.74239583333332,0.2427500051993757,,68.89212806058332,93.81722137493743,0.030872177014583318,-14.5312890915564,0.2118778281847924,0.3195354500416639,,2.4795833333333337,231.52552311875,-12.637170317999995,-4.111704270833332,256.13108098125,,,-19.452,-7.7879999999999985,0,0,20,0.0,48,0.13833695755446035,102.96802168141429,,4.431239720874996,1.046192002881375,0.9558474899883052,,,0.9558474899883052,,,,,0.5,0.3,0.0,,,,False,
2010-01-13,91.34370833333332,0.38411458111102537,-5.075388687500001,73.41537923056245,96.52787027464585,0.03499604891666667,-7.668508688876887,0.3491185321943587,-7.304030311520834,,2.9597916666666677,248.86532659166667,-6.274831349625,-2.014509166666667,279.2818479479167,,,-8.495198052000001,-3.5265,0,0,5,0.0,48,0.23638592695745816,103.8809153549582,,-5.2895211448541675,1.1138096158341644,0.8978195068383127,,,0.8978195068383127,,-5.65301672423344,,,0.6,0.4,0.0,,,,False,
2010-01-14,92.46072916666668,0.4352438834217134,,31.889284823416663,33.04643573845833,0.03701227904583333,-6.168915074855125,0.39823160437588,-1.7821999754166669,,1.9036666666666664,287.3222724125,-4.927966345500001,-2.2150779375,290.2616233041667,,,-9.7701,-0.91798,0,0,24,0.0,48,0.2565344763829402,104.8322520293785,,0.43287796208333296,1.1629665251335388,0.8598699776721208,,,0.8598699776721208,,,,,1.2,0.7,0.0,,,,False,
2010-01-15,94.49597916666664,0.4316070780539107,-1.5606811770833338,43.1197378134375,53.00993969154165,0.02423602768125,-5.669350893427165,0.4073710503726607,-3.9902934236874996,,2.7973750000000006,278.31500196249993,-4.741878456541667,-1.2871386875,292.19549726250006,,,-7.9076,-2.8408,0,0,3,0.0,48,0.15150210918819063,105.82188927512081,,-2.7031547361875,1.2610919752313507,0.7929635741410116,,,0.7929635741410116,,-1.9681625083144108,,,1.1,0.7,0.0,,,,False,
2010-01-16,86.80014583333332,0.43455067100597,,77.37688448177083,104.0049396056042,0.06176083050625,-6.9267389080438315,0.3727898404997198,-20.409644737083326,,3.775583333333333,235.34799300208343,-4.847197745208333,-1.7724346874999997,282.38569286458335,,,-8.7882,-0.5138,0,0,5,0.0,48,0.4048011779403031,106.84967282170696,,-18.637210049583327,1.3390955553791128,0.7467726974247845,,,0.7467726974247845,,,,,1.1,0.7,0.0,,,,False,
2010-01-17,92.18587499999997,0.4124972585151206,,58.57393824927082,78.38468536877083,0.037985198972916655,-6.804647720693371,0.3745120595422041,-8.684773301875003,,0.8152083333333334,250.3149840875,-5.504994862895832,-2.011291979166667,278.81050450416666,,,-9.1884,-0.33109,0,0,16,0.0,48,0.24577861757524708,107.91543605458568,,-6.673481322708336,1.4045773779959492,0.7119579281753775,,,0.7119579281753775,,,,,0.90000004,0.6,0.0,,,,False,
2010-01-18,91.25627083333336,0.3812480079432921,,52.20726103954167,63.93748318520833,0.0403570737125,-8.199920773460853,0.340890934230792,-9.816767396166668,,0.7139166666666664,255.29178918124992,-6.747614324791668,-2.519550291666668,276.83877872708337,,,-12.281,-0.47019,0,0,19,0.0,48,0.2563568129424402,109.01899952100187,,-7.2972171045000005,1.4426935289315608,0.6931479069851976,,,0.6931479069851976,,,,,0.90000004,0.5,0.0,,,,False,
2010-01-19,95.33489583333332,0.3178794021488277,,36.78803304133333,38.861680295687506,0.013948178520833335,-9.66319254832371,0.3039312236279945,-1.2038421139583328,,1.717375,276.02293581249995,-8.848066615937503,-2.5454074374999993,279.30042518541666,,,-14.529000000000002,-6.2273,0,0,28,0.0,48,0.12987891160698176,110.16017044714287,,1.341565323541666,1.4921856897054675,0.6701578810860886,,,0.6701578810860886,,,,,0.6,0.4,0.0,,,,False,
2010-01-20,86.95272916666666,0.4189599072763877,,60.17100702114584,74.80354925933334,0.05798651269999999,-7.212813454172036,0.3609733945763877,-1.3866234727708326,,4.495833333333335,275.51424975833334,-5.152132315604166,-1.2973405916666667,291.5334154645832,,,-7.688077487999999,-3.2765,0,0,11,0.0,48,0.34154103439520667,111.33874226874944,,-0.08928288110416592,1.5605102727856237,0.6408160314221627,,,0.6408160314221627,,,,,1.3000001,0.8,0.0,,,,False,
2010-01-21,90.02297916666667,0.4876669438775108,,28.438508548770827,34.120535241937496,0.04835243115208332,-4.637687047752519,0.4393145127254274,2.9858105636458325,,2.6494166666666668,300.25156158541665,-3.067762588791666,-0.9865402041666668,302.9477777145833,,,-4.0353,-2.256,0,0,48,0.7,48,0.3391095062719341,112.55449417729136,,3.9723507678124994,1.4505403943348805,0.6893982435136059,,,0.6893982435136059,,,,,0.7,0.5,0.6,,,,False,
2010-01-22,94.29520833333332,0.5505667906497734,,35.365200824291655,43.6404038093125,0.031647740004166675,-2.397476090377559,0.5189190506456072,4.598273035895834,,3.7207083333333326,307.01302108125,-1.4414469320625,-0.7171907937499999,310.68995102708334,,,-2.6322,-0.21885,0,0,48,0.5,48,0.3027790498750273,113.80719068371549,,5.315463829645834,1.425098503714845,0.7017058802554851,,,0.7017058802554851,,,,,0.8,0.5,1.7,,,,False,
2010-01-23,97.44014583333332,0.6456870429255116,,13.480644103708336,16.549084199687506,0.016013794816666666,0.238551189033803,0.6296732481088451,0.4561156517291664,,5.220750000000002,316.14137987499987,0.75355017525,-0.4241346208333334,318.75370431875007,,,-0.36554,1.4584,0,0,48,8.39,48,0.09733692161509935,115.0965812016796,,0.8802502725624999,1.3664100079256722,0.7318447568443134,,,0.7318447568443134,,,,,1.0,0.6,8.3,,,,False,
2010-01-24,98.61164583333334,0.6150610557723954,,24.6683187525,33.30186474541666,0.008253923289583335,-0.262297476870972,0.6068071324828124,2.8132485065416675,,3.31025,313.3615483875,0.08527404108333336,-0.3668593104166668,319.18184587708333,,,-1.0111,0.927848816,0,0,48,1.6400000000000003,48,0.1984126967435076,116.42239965207749,,3.1801078169583343,1.3768161704107371,0.7263133753736173,,,0.7263133753736173,,,,,0.3,0.2,0.7,,,,False,
2010-01-25,85.751625,0.4064637583244904,,50.249161208166676,66.38443601810415,0.054416144681249994,-7.955468885410094,0.3520476136432404,2.840882850875,,5.477458333333334,279.44854226875,-5.7558056040208365,-0.6084351895833334,292.742934225,,,-9.3376,0.283301069,0,0,6,1.3000000000000005,48,0.7051640631691887,117.7843640905556,,3.449318040458333,1.3605328815445072,0.7350061241186453,,,0.7350061241186453,,,,,0.3,0.2,1.4,,,,False,
2010-01-26,77.44525,0.212246605740401,-4.414369739583333,75.45160526143748,100.64378803850002,0.048083563766666684,-17.31339866972999,0.1641630419737342,-12.256017431124999,,4.378791666666667,217.51659243749995,-13.893522691958324,-1.98106750625,254.9647926458333,,,-17.694000000000006,-9.511181224,0,0,2,0.07,48,0.39944747620553134,119.1821763596103,,-10.274949924875,1.3024383610318502,0.7677906532235085,,,0.7677906532235085,,-5.749444488611513,,,0.4,0.3,0.0,,,,False,
2010-01-27,74.16293749999998,0.19254953622386628,-20.539614041666674,79.72882622110416,114.50215004091665,0.050911971189583335,-18.897007435917946,0.1416375650342829,-25.17101330208333,,5.126458333333334,185.75384802916665,-14.946655178333332,-4.0383877833333335,245.69818514999992,,,-17.733,-12.6,0,0,0,0.0,48,0.3586396881424038,120.61552176673672,,-21.132625518749997,1.2630571638136865,0.7917298034085732,,,0.7917298034085732,,-25.94270665729527,,,0.5,0.3,0.0,,,,False,
2010-01-28,72.64727083333334,0.14806956447702946,-8.937204677083328,87.37328146485416,120.15324206810415,0.04209516719791667,-22.300003385162764,0.1059743972791128,-23.75655598479167,,2.0624583333333333,174.86916186041677,-18.09776401,-5.484122645833334,231.40567845,,,-21.428,-14.609000000000002,0,0,1,0.0,48,0.2648889116948079,122.08406878998676,,-18.272433338958336,1.2259875720342723,0.8156689535936381,,,0.8156689535936381,,-10.956901862830732,,,0.4,0.2,0.0,,,,False,
2010-01-29,75.46639583333331,0.13971254915416992,0.4960222291666665,91.72905943581252,138.79636689487498,0.03864990077916667,-23.07436165466392,0.10106264837500324,14.924896606958336,,0.6220000000000002,194.87239810833327,-19.249658689583335,-6.818230374999998,227.01480895416668,,,-24.695,-13.14,0,0,2,0.0,48,0.24746630807492367,123.58746881217265,,21.743126981958333,1.226766230410663,0.8151512286617537,,,0.8151512286617537,,0.6085033202746855,,,0.4,0.3,0.0,,,,False,
2010-01-30,73.69710416666669,0.20928073088984,-1.4978373541666663,82.78688794139582,116.95340499891664,0.06174514533125,-18.57062531491113,0.14753558555858998,7.22281950089583,,1.1963333333333332,221.9683621020833,-14.34302902370833,-5.036681562500002,248.91205966041662,,,-19.321,-9.5367,0,0,0,0.0,48,0.29330899508410346,125.12535588483348,,12.259501063395831,1.2038900701139224,0.8306406247751271,,,0.8306406247751271,,-1.80323151732696,,,0.5,0.3,0.0,,,,False,
2010-01-31,75.90025,0.2154430400615911,-3.5354367395833344,80.05562497410416,112.96968980885418,0.05583488568749998,-17.471833013110874,0.15960815437409112,-12.74124722160417,,1.4274166666666668,199.96984761041665,-13.677657890208332,-4.481612375000002,245.62515966666663,,,-17.283,-9.9746,0,0,2,0.0,48,0.3070103502222747,126.69734652296191,,-8.259634846604165,1.1857982628440351,0.8433137670497054,,,0.8433137670497054,,-4.192314744192897,,,0.7,0.5,0.0,,,,False,
2010-02-01,84.24402083333331,0.2460798383387627,,43.20980513637498,56.2760229121875,0.03826011730416668,-14.522046706086178,0.20781972103459592,10.69992470370834,,1.9042916666666665,263.18376099166665,-12.086925064104172,-3.9132745833333336,265.5500540604166,,,-17.747,-9.7413,0,0,12,2.53,48,0.17475722451660758,128.3030395313682,,14.613199287041672,1.2183967848391093,0.8207506884812168,,,0.8207506884812168,,,,,0.5,0.4,4.7000003,,,,False,
2010-02-02,88.44172916666668,0.2866634504533282,-3.7268076874999987,76.97266297214584,95.68743974685421,0.0348943695875,-12.02330370003766,0.25176908086582817,-3.930725345395832,,1.3850833333333334,240.46645519791664,-10.209360195687504,-1.6799339375000002,263.11195731875,,,-18.119,-6.6555,0,0,2,0.5900000000000001,48,0.18276016216006719,129.94201586343837,,-2.2507914078958318,1.2127546092194508,0.824569119257866,,,0.824569119257866,,-4.519703200690106,,,0.2,0.2,0.0,,,,False,
2010-02-03,84.47312500000002,0.23040776183492864,,75.91299457529169,96.35135370570835,0.03846382175625,-15.831838159824851,0.19194394007867868,6.477298052499999,,0.7140000000000001,238.75951743541668,-13.441056671437499,-2.036282104166666,252.72057851250003,,,-21.294,-7.847,0,0,16,0.06,48,0.22500493821749248,131.61383851292706,,8.513580156666665,1.2118699531273531,0.8251710486091338,,,0.8251710486091338,,,,,0.2,0.2,0.0,,,,False,
2010-02-04,92.43410416666669,0.4494009972748108,,37.688833058125,44.499226491145805,0.031524988731249995,-5.494310760156757,0.41787600854356094,6.619095085916662,,2.079375,299.61729932916666,-4.2731204580208315,-1.0669307291666663,299.80859767708336,,,-8.439405243,-2.1666,0,0,15,1.27,48,0.22172415122326813,133.31805243930415,,7.68602581508333,1.1647036690669166,0.858587490156302,,,0.858587490156302,,,,,0.6,0.5,4.6,,,,False,
2010-02-05,95.3036875,0.5402993638016912,,55.486240681750004,62.31313652289584,0.02595476158125,-2.506663930515445,0.5143446022204413,-1.6431157829166667,,1.8822916666666665,301.03985308958335,-1.686755887208333,-0.5744950270833332,309.50986471458333,,,-2.5046,-0.58638,0,0,38,3.0899999999999994,48,0.35673119906352585,135.05418452706562,,-1.0686207558333334,1.1186482074484962,0.8939360858413935,,,0.8939360858413935,,,,,0.6,0.4,1.0,,,,False,
2010-02-06,80.74677083333334,0.3997510627482468,-4.774737750000001,77.64718280554166,92.83442414197918,0.07776421665000001,-8.884902028350393,0.32198684609824696,-1.9305607613958344,,1.98475,266.48661289375,-5.851212971875001,-0.887718375,283.60441499375,,,-10.662,-2.45056537,0,0,1,0.0,48,0.43099504772361746,136.82174357929807,,-1.0428423863958345,1.0935098290516176,0.9144865216870368,,,0.9144865216870368,,-5.221222660768807,,,0.5,0.4,0.0,,,,False,
2010-02-07,84.7256875,0.3449550875330677,-1.2328975416666668,77.33212304783333,97.24922030668749,0.05277175216041666,-10.120453127803279,0.292183335372651,3.674746773895834,,2.2852083333333333,260.4724423229168,-7.722022591541668,-1.2751127520833334,276.7147928083334,,,-12.796,-5.7465,0,0,4,1.2900000000000005,48,0.2648980887045776,138.62022034568295,,4.949859525979168,1.0621687808209188,0.9414699603834426,,,0.9414699603834426,,-1.3095452787091917,,,0.4,0.3,6.1,,,,False,
2010-02-08,95.3619375,0.40528080001334427,,62.60446398022918,73.11533732627083,0.018841496522916664,-6.313112546390348,0.3864393034904276,4.211123137812499,,4.379791666666667,286.85083692916663,-5.513228052208334,-1.0441239062500005,293.15058713541663,,,-6.1695,-4.939,0,0,3,6.42,48,0.2587837715282149,140.44908758501214,,5.255247044062499,1.0325742064100605,0.9684533990798484,,,0.9684533990798484,,,,,0.7,0.5,10.5,,,,False,
2010-02-09,88.54947916666664,0.3929479431612357,-8.142526895833333,81.30522559879168,97.61082398387495,0.04559423267291667,-7.7431096967619615,0.3473537104883189,-1.1610127153749998,,3.4293750000000003,269.7232592520833,-5.948025526833334,-0.9839815520833336,287.18987035416666,,,-9.0654,-4.0697,0,0,0,1.27,48,0.3383359795945045,142.30780016218625,,-0.17703116329166646,1.0220398647617122,0.9784354157586108,,,0.9784354157586108,,-8.321987087436101,,,0.1,0.2,0.0,,,,False,
2010-02-10,78.41791666666664,0.2484179167835859,,117.5554199733333,156.49142032991662,0.061115534670833326,-15.680172195397724,0.1873023821127526,-6.860177541458333,,1.183625,193.7709732645833,-12.234362828875,-1.5275243708333337,239.56715116666663,,,-18.609,-5.1974,0,0,7,0.0,48,0.5060977874416832,144.19579517955873,,-5.332653170624998,1.026736594635684,0.9739596360202092,,,0.9739596360202092,,,,,0.90000004,0.6,0.0,,,,False,
2010-02-11,80.0066875,0.20518469450060536,,115.9462389927708,160.45235526597915,0.05086779996458332,-18.479372653964,0.154316894536022,17.916199237187513,,0.3145833333333334,207.44048551458332,-15.250208245395832,-2.194973183333333,234.03040254791668,,,-23.134,-5.0665,0,0,31,0.0,48,0.4166122434122714,146.11249214239712,,20.111172420520845,1.0314766909427755,0.9694838562818074,,,0.9694838562818074,,,,,0.6,0.5,0.0,,,,False,
2010-02-12,89.52316666666665,0.23307451248599986,,107.1436556748125,137.00488770695836,0.02613462588541666,-14.816872775447994,0.2069398866005832,11.554140830708327,,0.5849166666666668,231.55816064583328,-13.160582510416665,-2.418552833333333,249.86525184374992,,,-19.136,-6.2011,0,0,16,0.0,48,0.34562873142897127,148.0572931581281,,13.972693664041662,1.0557793025941742,0.9471676490937851,,,0.9471676490937851,,,,,0.4,0.3,0.0,,,,False,
2010-02-13,90.08483333333334,0.25624985522969074,,97.78766090268749,115.8193606896458,0.02709651963333333,-13.12567334878026,0.2291533355963573,10.079482102125004,,0.3981250000000001,252.5984310645833,-11.553229224083333,-1.9895136666666664,260.5506487520833,,,-17.164,-6.9299,0,0,35,0.0,48,0.3195177920442081,150.02958316894697,,12.068995768791671,1.060792006919296,0.9426918693553834,,,0.9426918693553834,,,,,0.3,0.3,0.0,,,,False,
2010-02-14,83.67185416666666,0.3036958918618914,,114.73405456064584,158.6952326709375,0.053147498870833344,-12.377624056481409,0.2505483929910581,24.30679250245834,,1.996041666666667,250.339586725,-9.720854399041666,-1.9615586875,269.99397233125,,,-17.912,-5.2663,0,0,23,3.1,48,0.3811770955253097,152.02873021727868,,26.268351189958334,1.0467336099617253,0.9553529097403932,,,0.9553529097403932,,,,,1.0,0.7,3.7,,,,False,
2010-02-15,74.7383125,0.43746352278751854,-15.7083755,97.89518575947916,121.74651499608329,0.11426854028541668,-8.738688049768221,0.3231949825021021,6.451867372291666,,3.044666666666666,274.14224331874993,-4.5369132001875005,-1.0784703520833334,291.5417051791666,,,-6.163503842999999,-2.9108,0,0,0,1.15,48,0.7355207846101766,154.05408574349403,,7.5303377243749985,1.0576889398407885,0.9454575559337208,,,0.9454575559337208,,-16.61457502921601,,,1.3000001,0.90000004,0.0,,,,False,
2010-02-16,48.298749999999984,0.4909090349328502,-41.251212166666654,130.70838136995837,168.6848932102917,0.26338562336041665,-13.198592988627546,0.2275234115724333,-17.49114924416666,,3.3117083333333337,228.269252075,-3.189884713958333,-1.005775272916667,283.73691316041663,,,-7.6242,0.65196,0,0,0,0.0,48,1.4375253543094884,156.10498491519988,,-16.48537397124999,1.0713362450523929,0.933413766796526,,,0.933413766796526,,-44.19391874649624,,,2.3,1.5,0.0,,,,False,
2010-02-17,53.63824999999999,0.4610899712257211,-18.020233145833327,125.80541142191669,162.06988035549998,0.22263365317916664,-12.54290567687954,0.23845631804655465,-10.172622064166667,,2.479166666666667,232.24670181041677,-4.078441799500002,-1.204513483333333,278.6837928083334,,,-7.865,1.1392,0,0,3,0.0,48,1.2523490795556842,158.18074698734512,,-8.968108580833336,1.0853403347702106,0.9213699776593312,,,0.9213699776593312,,-19.558085875135998,,,1.9,1.2,0.0,,,,False,
2010-02-18,70.5771458333333,0.3299265782207318,-3.5658699687500004,128.12496910881254,173.18423785975003,0.11518526889791665,-14.054929522480116,0.2147413093228152,-1.487600425312496,,1.1796666666666666,205.54495089791664,-9.099949527604164,-1.8549334583333328,252.0918200770835,,,-16.055,0.93656,0,0,7,0.0,48,0.8802560414308859,160.28067569230782,,0.36733303302083664,1.088162566903086,0.9189803347545792,,,0.9189803347545792,,-3.8802462184376267,,,2.0,1.3000001,0.0,,,,False,
2010-02-19,72.20537499999998,0.2972373977674057,-0.2764868333333333,97.58091984364582,132.65840387872922,0.0966246387104167,-14.990634972096755,0.20061275905698905,12.62050431189583,,0.3784583333333333,233.3735180041666,-10.394280342895836,-2.344583933333333,255.830497725,,,-18.115,-2.5448,0,0,3,0.0,48,0.4800092183418973,162.40405965905717,,14.965088245229163,1.091960761636218,0.9157838222149834,,,0.9157838222149834,,-0.3019127731090527,,,0.8,0.6,0.0,,,,False,
2010-02-20,72.03435416666666,0.40080839045325206,-1.7511403020833332,118.01607626345834,152.11144287935414,0.12425620461874998,-10.68231043930902,0.2765521858345022,3.425243591958333,,0.9107083333333332,245.64414965625,-5.956159270249999,-1.5677605625000002,276.31427268125003,,,-10.818,-0.76512,0,0,3,0.0,48,0.6913585622634278,164.55017286041704,,4.993004154458333,1.088212667925947,0.9189380251434917,,,0.9189380251434917,,-1.9056130600427523,,,0.7,0.5,0.0,,,,False,
2010-02-21,83.22585416666666,0.3587183968067165,,116.83516660704164,153.2757151640208,0.06927477371041665,-10.43279378901542,0.28944362309629984,5.372753461645835,,0.8848333333333335,237.96633324375,-7.747160051270832,-1.7838696458333336,269.03412833958333,,,-15.965,-1.1428,0,0,22,0.0,48,0.5602057822397184,166.71827508739045,,7.156623107479168,1.0962229370077985,0.9122232040952872,,,0.9122232040952872,,,,,1.0,0.8,0.0,,,,False,
2010-02-22,74.65291666666667,0.4146256975337628,-7.0802346249999975,124.77477503087499,162.9473742813958,0.1160972093833334,-9.737337874994358,0.2985284881504296,-1.4965312542916671,,1.8865,239.65940993541668,-5.570079241645833,-1.399895979166667,279.32854043749995,,,-13.601,-0.6087600000000001,0,0,0,0.0,48,0.7002252624041493,168.90761244944636,,-0.09663527512499992,1.1044073101375238,0.9054630396058112,,,0.9054630396058112,,-7.819462877338807,,,1.1,0.8,0.0,,,,False,
2010-02-23,76.91845833333336,0.2836959936544082,,106.62599554481251,138.74226653114584,0.0727095936,-14.272640622830165,0.21098640005440816,-0.016919490083331528,,2.3661250000000003,231.10769366875,-10.559826126562504,-1.8564205000000005,263.24088414374995,,,-16.986,-5.9092,0,0,18,0.0,48,0.5252820526606691,171.11741789961158,,1.8395010099166689,1.0910559241449906,0.9165433025659552,,,0.9165433025659552,,,,,0.5,0.4,0.0,,,,False,
2010-02-24,61.81433333333332,0.2280330393393645,-12.838109958333336,138.58932900604165,189.36008952060416,0.09248258179375,-19.462214506539475,0.13555045754561446,-8.957898032374999,,1.25975,181.95807046458333,-13.152841180958333,-2.5009523541666665,241.6867290145834,,,-18.041,-7.5851,0,0,0,0.0,48,0.6931184107565715,173.3469117831572,,-6.4569456782083305,1.086725110747513,0.920195907971742,,,0.920195907971742,,-13.951496466258547,,,1.1,0.8,0.0,,,,False,
2010-02-25,79.465625,0.23082241059824926,0.8899922343750001,138.50786589450004,197.91139265252102,0.055913222668749984,-16.813939271719324,0.17490918792949928,25.515095879354178,,0.34537499999999993,205.24321299375,-13.557001807104163,-3.1430779791666668,239.13164386875005,,,-21.14,-5.6514,0,0,10,0.0,48,0.6176362476408012,175.5953024086177,,28.65817385852084,1.1200691174491682,0.8928020462499564,,,0.8928020462499564,,0.9968528164930196,,,0.7,0.6,0.0,,,,False,
2010-02-26,63.53906250000002,0.3325360812724707,,139.11418521610418,199.8581274493125,0.15549590201875,-16.327248441048393,0.1770401792537207,24.612097874312486,,0.5307916666666667,220.22674051041665,-9.336602374333337,-2.947355354166666,256.35858486875003,,,-17.891,-0.64947,0,0,18,0.0,48,0.8541943855662222,177.8617866398374,,27.55945322847916,1.1258700795563497,0.8882019499035368,,,0.8882019499035368,,,,,1.4,1.0,0.0,,,,False,
2010-02-27,44.9695625,0.4693755132491602,-16.193792937499996,139.9142733681875,189.8938537294583,0.26618255876458324,-14.952919204093712,0.2031929544845769,-1.0908147108958297,,1.5378333333333334,217.15221193333332,-4.2924158524583325,-2.289280979166666,268.2226070041666,,,-11.116,2.5955,0,0,3,0.0,48,1.3129865392491358,180.14555050769425,,1.1984662682708365,1.1437526423663935,0.8743149199909405,,,0.8743149199909405,,-18.521693462199863,,,2.3,1.5,0.0,,,,False,
2010-02-28,65.88541666666667,0.4733227557621,,142.63395054664582,194.8949969106666,0.16160211584166667,-9.879892282451936,0.3117206399204334,6.620262543666662,,1.2075416666666663,226.8553913979167,-3.937568715666668,-1.7064609375,272.49617521458333,,,-10.438,1.9665,0,0,12,0.0,48,1.053809337589811,182.4457698401111,,8.326723481166662,1.1613592206199896,0.8610600253952018,,,0.8610600253952018,,,,,2.0,1.4,0.0,,,,False,
